review_id,product_sku,product_name,brand,marketplace,review_date,review_date_raw_epoch_ms,rating,review_title,review_text,verified_purchase,helpful_votes,reviewer_id,source_ingested_at
CR-000030,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2008-04-05,1207415868000,5.0,Quiet and Effective,"Purchased March 08 - for the bedroom<br /><br />Positives:  It's narrow size and shape means it doesn't take up much space in the room.  At medium level it is quiet and not a distraction, though you do hear it.  I have had chronic sinusitis, probably from our cats.  The impact since purchasing it:  1) I now breath through my nose when sleeping; 2) my sinuses are clearing up w/o taking any antibiotics.<br /><br />Deltas:  When using it on low one night - I found that I had to breath through my mouth and awoke with my nosed stuffed.  It was not very effective at that speed for me.<br /><br />Overall:  It is expensive but more suitable for the bedroom than the Honeywell we purchased.  However, the Honeywell has done an excellent job in the basement.",true,13,AGVGKTTOCA26PGIJUVYHZJ346JMQ,2026-08-26T09:00:00+02:00
CR-000031,B000KTKSSA,Sharp FP-P60CX Plasmacluster Air Purifier,Sharp,amazon_us,2008-05-14,1210799998000,5.0,good quality and space saving,"I was influenced by the 1st excellent review because I debated between this model and Rabbit Air too myself.<br /><br />Ever since I moved from Brooklyn to Manhattan, I started having breathing problems during sleep time. This filter has helped my breathing and reduced my asthma significantly. I can also set the timer to auto shutdown after 4 or 8 hours before I leave for work every morning and come back to a fresh smelling apartment (building next door is a pizza parlor).<br /><br />From aesthetic point of view, I think Sharp has a nicer look. It's slightly smaller and thinner, which is great for my small studio. The white plastic casing is flimsy looking though. Rabbit Air looks a lot more expensive and modern.<br /><br />If only looking at technical criterias, I think both models are at par. Overall though, this model is perfect for a busy person living in a tight space.",false,9,AEPXHTIWYLPV7SIJSCP6TJWWZYCA,2026-08-26T09:00:00+02:00
CR-000032,B0006FLJWW,Heaven Fresh XJ 2000 Ionic Air Purifier,Heaven Fresh,amazon_us,2008-06-15,1213549701000,5.0,Great product!,"We love this ionizer, I use it in my kitchen when cooking meat to keep the smell of grease out.  I also use it in my 11 year old sons bedroom to take away the smell of stinky little boys. Will be buying another to use so I don't have to keep moving the one I have around.  Would recommend this to a friend.",false,17,AGF6C6QSCKDROTD5AMAQRH3XAK6Q,2026-08-26T09:00:00+02:00
CR-000033,B000HECMEG,Generac Part #: 0E9581 - AIR CLEANER GTH530 HSB (Discontinued by Manufacturer),Generac,amazon_us,2008-09-20,1221934379000,5.0,Gererac Air Cleaner,"Fast delivery.  Correct product.  This part is hard to find in local stores, and it is a great idea to order it through Amazon.",true,0,AHIPYLZBTNZLFYFYBTRREWEZMTIA,2026-08-26T09:00:00+02:00
CR-000034,B000KTKSSA,Sharp FP-P60CX Plasmacluster Air Purifier,Sharp,amazon_us,2008-10-02,1222962431000,4.0,"Excellent filter, no dust sensor","The filter is exceptionally quiet and very well made. Plasmacluster could be the best active cleaning technology available. I happen to own a model with humidifying function KC-C150U and the FPP60CX. The FPP60CX has a much better charcoal filter and is quieter, however the FPP60CX does not have the dust sensor in KC-C150U, which works very well. The sensor in FPP60CX does not seem to work that well - it is almost always green and does not detect the changes in the air that KC-C-150U does. The KC-C150U on the other hand has inferior charcoal filter, is noisier and its humidifying method is vulnerable to bacterial growth. The previous Sharp model FPN60 seemed to be better because it had a good dual sensor.",false,12,AH7QCUCOZYDCNDEDA3XQQWWQVIAQ,2026-08-26T09:00:00+02:00
CR-000035,B0017Z247E,Sharp Plasmacluster Air Purifier with Humidifying Function- White,Sharp,amazon_us,2008-10-30,1225410480000,5.0,Absolutely Amazing what this did to my Allergies,"I have been an allergy sufferer for over 30 years. I sneezed 20-50 times a day, had scratchy throat all the time, and congested nose .... During the Alllergy season I would end up taking inhalers, medications, neti pots .... I had gone through about 20 models of air purifiers including some of supposedly the best like IQ Air, Rabbit Air etc.<br /><br />I got this model based on ""Active Plasma Cluster technology"" which is enhanced by using water in this model over previous year's FPP60CX. The last five months have been amazing. I have sneezed may be 5-6 times total, none of the other synptoms. I breathe through my nose when sleeping and I could go on and on. The best $400 I spent ever!<br /><br />This unit uses water and the Instruction manual asks you change it every day and clean the water related parts every week including ""descaling"".  No way could I have kept up that routine. I have been buying DISTILLED WATER at Walmart for about $0.70/gallon and put in enough to last 2-3 days at a time. NO NEED TO CLEAN ANYTHING!! as distilled water is pure H2O and leaves no residue. A gallon lasts me a week.<br /><br />I thought miracles like this only happened in books. I keep my fingers crossed.",false,17,AHXIFEDJNXUSGAYOFSNWXIKFHMAA,2026-08-26T09:00:00+02:00
CR-000036,B000KTKSSA,Sharp FP-P60CX Plasmacluster Air Purifier,Sharp,amazon_us,2008-11-10,1226336236000,5.0,Excellent Dust Contol,"I live on a dirt road in the desert southwest.  Before purchasing this device we would need to dust our living area at least weekly or face significiant dust build up.  After 4 weeks of operation we have yet to find ANY dust build up in a 250 sq foot living room, nor any significant dust build up in the adjoining dining room and kitchen.<br /><br />Device is very quiet.  We generally never notice it running.  It will kick into a higher speed when we sit down on the sofa and generate dust, however it is a very soft fan noise and not at all disturbing.  We like this unit a lot.",false,5,AEF5GRV3MV3KPPMEJJFQ7F4ES2FA,2026-08-26T09:00:00+02:00
CR-000037,B000KTKSSA,Sharp FP-P60CX Plasmacluster Air Purifier,Sharp,amazon_us,2008-11-24,1227559673000,5.0,It was highly reccommended by a client!,I have a client whose husband suffers from breathing issues. She highly reccommended this for my 92 year old Dad who has respiratory issues. I jumped at the opportunity to give this a try!Shipping was very quick! The communications with the seller was excellent! No problem dealing with them at all!,true,3,AE7DIDXD5P6ZQ6WEVFKENXYUA6IQ,2026-08-26T09:00:00+02:00
CR-000038,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2008-12-22,1229962422000,5.0,Excellent air purifier,"Keeps it promises.  Quiet, effective but expensive.  I needed to lower pet allergy symptoms and it seems to be working quite well.  Also, pet odors have been eliminated.<br />If it is economical regarding filter changes, then I will be 100% satisfied but as it is new, I don't know what the future financial obligations will be.",false,6,AH6RWKAM2NFAJOX6RGIWF46YOPIQ,2026-08-26T09:00:00+02:00
CR-000039,B000KTKSSA,Sharp FP-P60CX Plasmacluster Air Purifier,Sharp,amazon_us,2009-01-08,1231418106000,1.0,GREAT PRODUCT,"[[ASIN:B000KTKSSA Sharp FPP60CX HEPA-Filter Air Purifier with Plasmacluster Technology]]<br /><br />I have the Honeywell 50250 and the Sharp FPP60CX.<br />They both do a good job of air purification, but the Sharp unit is very modern/sleek looking, technologically much more advanced, and much, much quieter - most of the time I have to check to feel if there is actually air flow, it's that quiet. Expensive, yes, but well worth the price. If you can't afford the price, go for the Honeywell (see my review on that) -you won't really need earplugs.<br /><br />You'll have such a great night of sleep after a night of<br />air purification, you'll wake up refreshed and want to get out of the house and have some safe slingshot shooting fun.<br /><br />Mike Ross<br /><br />UPDATE!!! YOU CAN""T BUY REPLACEMENT FILTERS! THEY DON""T MAKE THEM ANYMORE!!!!",false,12,AGV2W5HDU3JDLPVV2H5TWEONRKCA,2026-08-26T09:00:00+02:00
CR-000040,B00143SXU6,Oreck XLÂ Professional Air Purifier Signature Series (Burl Walnut),Oreck,amazon_us,2009-03-06,1236367951000,1.0,Three Words - Save Your Money,"The only thing that Dave Oreck has succeeded in with these filters is a marketing gimmick.  There is so much blow by in this thing that there seems to be more dust around it than in it.  I love the demonstration where the unit cleans up the smoke in the little test chamber.  Unless your room is this size, don't bother with this filter.  Check out Consumer Reports review on the Orecks.. .dead last.<br /><br />Doesn't it seem to be a dream that you can dip this thing into water and a little soap and it magically comes clean?  Don't count on it. Next to industrial strength oven cleaner, NOTHING will get this clean if you smoke or cook within 30 feet of the thing. I went into my local store to ask about this issue and was given some simple steps to remedy this until I pointed out that the cell they had on DISPLAY showed the deposits in the center that I spoke of... oops!!!<br /><br />The plus is that it does capture SOMETHING from the air but is a CADR of 30 REALLY worth the price?  I think it would be more effective to put a fan in the window on the exhaust setting than to waste your money on this thing.<br /><br />The ionizer?  lol.. what an ionizer ACTUALLY does it dull your sense of smell.. So that fresh smell you THINK the machine is producing is actually in your imagination.<br /><br />If you really feel the need to drop the cash for this, I have two that I would be willing to sell and include the Asail-a-Cell cleaner and replacement charcoal filters as a bonus. Never mind I wouldn't even do that to a stranger.<br /><br />The certification this machine carries can be had for 500.00 I believe and the organization is not offering a seal of approval on ANYTHING.  I guess maybe I should get one and stick it on my tailpipe.",false,5,AFHIPZSTSIPWMRK3TSSZNN7NBTAQ,2026-08-26T09:00:00+02:00
